Latitude,Longitude,Noise(dB),TimeStamp,tolerance_level,noise_category,region_category
22.49578833,88.37458,66.7,10/14/18 12:32,Normal,General,Railway Station
22.49581,88.37460333,65.7,10/14/18 12:32,Normal,General,Railway Station
22.49583,88.37463167,65.6,10/14/18 12:32,Normal,General,Railway Station
22.495875,88.37465333,63.6,10/14/18 12:32,Normal,General,Railway Station
22.49585,88.3747,63.6,10/14/18 12:32,Normal,General,Railway Station
22.49583167,88.374685,67.9,10/14/18 12:32,Normal,General,Railway Station
22.49583167,88.374685,65.5,10/14/18 12:32,Normal,General,Railway Station
22.49583167,88.374685,67,10/14/18 12:32,Normal,General,Railway Station
22.49572333,88.37457,66.8,10/14/18 12:32,Normal,General,Railway Station
22.49572333,88.37457,65.7,10/14/18 12:33,Normal,General,Railway Station
22.4957,88.37449333,59.6,10/14/18 12:33,Normal,General,Railway Station
22.49572833,88.37444667,61,10/14/18 12:33,Normal,General,Railway Station
22.49574667,88.37439333,62.3,10/14/18 12:33,Normal,General,Railway Station
22.49575667,88.37434167,63.2,10/14/18 12:33,Normal,General,Railway Station
22.49576833,88.37429833,65.8,10/14/18 12:33,Normal,General,Street/Road
22.49580167,88.37424167,68.7,10/14/18 12:33,Normal,General,Street/Road
22.49584167,88.37418333,62.5,10/14/18 12:33,Normal,General,Street/Road
22.495855,88.37416667,65.6,10/14/18 12:33,Normal,General,Street/Road
22.495915,88.37406333,63.3,10/14/18 12:33,Normal,General,Street/Road
22.49591667,88.37406,64.6,10/14/18 12:33,Normal,General,Street/Road
22.495985,88.373985,65.8,10/14/18 12:33,Normal,General,Street/Road
22.496,88.37394833,62.8,10/14/18 12:34,Normal,General,Street/Road
22.49599167,88.37385,64.2,10/14/18 12:34,Normal,General,Street/Road
22.49602833,88.37382667,66.5,10/14/18 12:34,Normal,General,Street/Road
22.49603833,88.37377167,64.2,10/14/18 12:34,Normal,General,Street/Road
22.49606,88.37373,67.1,10/14/18 12:34,Normal,General,Street/Road
22.49608833,88.37369833,65.7,10/14/18 12:34,Normal,General,Street/Road
22.49611833,88.37366,66.3,10/14/18 12:34,Normal,General,Street/Road
22.49613667,88.37356667,65.6,10/14/18 12:34,Normal,General,Street/Road
22.49617167,88.37350167,61.5,10/14/18 12:34,Normal,General,Street/Road
22.49620833,88.373455,60.9,10/14/18 12:34,Normal,General,Street/Road
22.49624,88.373405,63.9,10/14/18 12:34,Normal,General,Street/Road
22.49623833,88.37334667,63.4,10/14/18 12:34,Normal,General,Street/Road
22.49624833,88.37331333,60.7,10/14/18 12:35,Normal,General,Street/Road
22.49622167,88.37326,60.4,10/14/18 12:35,Normal,General,Street/Road
22.49623167,88.373205,62.9,10/14/18 12:35,Normal,General,Street/Road
22.49627667,88.37310833,63.3,10/14/18 12:35,Normal,General,Street/Road
22.49629833,88.37308333,61.4,10/14/18 12:35,Normal,General,Street/Road
22.49629167,88.37308,63,10/14/18 12:35,Normal,General,Street/Road
22.49628333,88.37295167,64.1,10/14/18 12:35,Normal,General,Street/Road
22.49627833,88.3729,63.2,10/14/18 12:35,Normal,General,Street/Road
22.496265,88.37289,63.3,10/14/18 12:35,Normal,General,Street/Road
22.49623667,88.37278167,62,10/14/18 12:35,Normal,General,Street/Road
22.49621667,88.37275667,65.3,10/14/18 12:35,Normal,General,Street/Road
22.49620833,88.37271,64,10/14/18 12:35,Normal,General,Street/Road
22.49616333,88.372635,65.6,10/14/18 12:36,Normal,General,Street/Road
22.49612833,88.37256167,61,10/14/18 12:36,Normal,General,Street/Road
22.49611333,88.37250333,66.3,10/14/18 12:36,Normal,General,Street/Road
22.49608167,88.37244,63.7,10/14/18 12:36,Normal,General,Street/Road
22.496065,88.37241167,59.9,10/14/18 12:36,Normal,General,Street/Road
22.49603167,88.37234333,69.4,10/14/18 12:36,Normal,General,Street/Road
22.49601833,88.372295,68.5,10/14/18 12:36,Normal,General,Street/Road
22.49598833,88.372265,66.8,10/14/18 12:36,Normal,General,Street/Road
22.49598667,88.37224833,64.1,10/14/18 12:36,Normal,General,Street/Road
22.49597333,88.37214,59.1,10/14/18 12:36,Normal,General,Street/Road
22.495945,88.37205833,64.6,10/14/18 12:36,Normal,General,Street/Road
22.49593333,88.37200667,64.3,10/14/18 12:36,Normal,General,Street/Road
22.49592333,88.37194833,67.9,10/14/18 12:37,Normal,General,Street/Road
22.49592,88.37188,65.1,10/14/18 12:37,Normal,General,Street/Road
22.495905,88.37180833,59.3,10/14/18 12:37,Normal,General,Street/Road
22.49584167,88.37171167,59,10/14/18 12:37,Normal,General,Street/Road
22.49583333,88.371645,64.3,10/14/18 12:37,Normal,General,Street/Road
22.49580167,88.37163167,67.9,10/14/18 12:37,Normal,General,Street/Road
22.49578833,88.37156167,68.7,10/14/18 12:37,Normal,General,Street/Road
22.49575333,88.37150333,67.8,10/14/18 12:37,Normal,General,Street/Road
22.49574333,88.37143167,66.7,10/14/18 12:37,Normal,General,Street/Road
22.495735,88.37138667,68,10/14/18 12:37,Normal,General,Street/Road
22.49572833,88.37132,66.7,10/14/18 12:37,Normal,General,Street/Road
22.49570167,88.371285,66,10/14/18 12:37,Normal,General,Street/Road
22.49568167,88.37124833,65.8,10/14/18 12:38,Normal,General,Street/Road
22.49564167,88.371205,68.3,10/14/18 12:38,Normal,General,Street/Road
22.49560667,88.37116167,69.6,10/14/18 12:38,Normal,General,Street/Road
22.4956,88.37106667,69.4,10/14/18 12:38,Normal,General,Street/Road
22.49561,88.37100333,67.7,10/14/18 12:38,Normal,General,Street/Road
22.49561,88.37100333,69.3,10/14/18 12:38,Normal,General,Street/Road
22.49561,88.37100333,68.9,10/14/18 12:38,Normal,General,Street/Road
22.49559,88.37090167,69.2,10/14/18 12:38,Normal,General,Street/Road
22.49558333,88.37086333,69.9,10/14/18 12:38,Normal,General,Street/Road
22.49555167,88.370795,65.8,10/14/18 12:38,Normal,General,Bus Stand
22.49554,88.37072667,64.8,10/14/18 12:38,Normal,General,Bus Stand
22.49549667,88.37065333,65.6,10/14/18 12:38,Normal,General,Bus Stand
22.49548167,88.37060667,66.7,10/14/18 12:39,Normal,General,Bus Stand
22.49546667,88.37055833,64.8,10/14/18 12:39,Normal,General,Bus Stand
22.49547,88.37051167,65.9,10/14/18 12:39,Normal,General,Bus Stand
22.49550167,88.37045167,64.2,10/14/18 12:39,Normal,General,Bus Stand
22.49552333,88.37043833,64.9,10/14/18 12:39,Normal,General,Bus Stand
22.49555,88.37045,66.2,10/14/18 12:39,Normal,General,Bus Stand
22.4956,88.37046,68.1,10/14/18 12:39,Normal,General,Bus Stand
22.49561833,88.37046833,67.4,10/14/18 12:39,Normal,General,Bus Stand
22.495705,88.37050667,66.7,10/14/18 12:39,Normal,General,Bus Stand
22.49575,88.37050833,66.2,10/14/18 12:39,Normal,General,Bus Stand
22.49582333,88.37052167,64.9,10/14/18 12:39,Normal,General,Bus Stand
22.49586,88.37056167,64.6,10/14/18 12:39,Normal,General,Bus Stand
22.49584333,88.370575,66.2,10/14/18 12:40,Normal,General,Bus Stand
22.49581833,88.37056,66.2,10/14/18 12:40,Normal,General,Bus Stand
22.49576833,88.37058,62.9,10/14/18 12:40,Normal,General,Bus Stand
22.49573667,88.37058833,66.8,10/14/18 12:40,Normal,General,Bus Stand
22.49571667,88.3706,66.6,10/14/18 12:40,Normal,General,Bus Stand
22.49573833,88.37063,67.7,10/14/18 12:40,Normal,General,Bus Stand
22.49575667,88.37063333,68,10/14/18 12:40,Normal,General,Bus Stand
22.49579,88.37063,66.6,10/14/18 12:40,Normal,General,Bus Stand
22.49583,88.37063833,66.4,10/14/18 12:40,Normal,General,Bus Stand
22.49586,88.37063167,65.8,10/14/18 12:40,Normal,General,Bus Stand
22.49589333,88.370635,67.1,10/14/18 12:40,Normal,General,Bus Stand
22.49592667,88.37065833,68.6,10/14/18 12:40,Normal,General,Bus Stand
22.49589333,88.37066667,68.8,10/14/18 12:41,Normal,General,Bus Stand
22.495855,88.37067167,66.7,10/14/18 12:41,Normal,General,Bus Stand
22.49580667,88.37068,63.1,10/14/18 12:41,Normal,General,Bus Stand
22.49576667,88.37068,65.4,10/14/18 12:41,Normal,General,Bus Stand
22.49571833,88.37067667,69.1,10/14/18 12:41,Normal,General,Bus Stand
22.495665,88.370685,68.7,10/14/18 12:41,Normal,General,Bus Stand
22.49560833,88.37070167,70,10/14/18 12:41,Normal,General,Bus Stand
22.49557833,88.370745,68.5,10/14/18 12:41,Normal,General,Bus Stand
22.49556167,88.37078,65.9,10/14/18 12:41,Normal,General,Bus Stand
22.49555167,88.37078667,63.9,10/14/18 12:41,Normal,General,Street/Road
22.49555667,88.37083333,65.7,10/14/18 12:41,Normal,General,Street/Road
22.49557333,88.37089667,68.1,10/14/18 12:41,Normal,General,Street/Road
22.49556,88.37094667,69,10/14/18 12:42,Normal,Traffic,Street/Road
22.49554333,88.37097333,68.7,10/14/18 12:42,Normal,Traffic,Street/Road
22.49551333,88.37098833,66.4,10/14/18 12:42,Normal,Traffic,Street/Road
22.49549167,88.37097333,69.2,10/14/18 12:42,Normal,Traffic,Street/Road
22.49548167,88.37095,70,10/14/18 12:42,Normal,Traffic,Street/Road
22.49544,88.37098,68.7,10/14/18 12:42,Normal,Traffic,Street/Road
22.49540667,88.37099833,67.8,10/14/18 12:42,Normal,Traffic,Street/Road
22.49536167,88.37101,65.4,10/14/18 12:42,Normal,Traffic,Street/Road
22.4953,88.37106,68.5,10/14/18 12:42,Normal,Traffic,Street/Road
22.49525167,88.37111667,66.5,10/14/18 12:42,Normal,Traffic,Street/Road
22.49519667,88.371155,66.2,10/14/18 12:42,Normal,Traffic,Street/Road
22.49517333,88.37119167,69,10/14/18 12:42,Normal,Traffic,Street/Road
22.49509167,88.371185,72.2,10/14/18 12:43,Normal,Traffic,Street/Road
22.49504,88.37117667,68.3,10/14/18 12:43,Normal,Traffic,Street/Road
22.49498333,88.37120333,65.8,10/14/18 12:43,Normal,Traffic,Street/Road
22.494935,88.37122333,64.5,10/14/18 12:43,Normal,Traffic,Street/Road
22.49488167,88.37117333,64.1,10/14/18 12:43,Normal,Traffic,Street/Road
22.494825,88.37117167,64.9,10/14/18 12:43,Normal,Traffic,Street/Road
22.49475667,88.37118,68.2,10/14/18 12:43,Normal,Traffic,Street/Road
22.49472,88.37123667,63.6,10/14/18 12:43,Normal,Traffic,Street/Road
22.49465833,88.37124,63.7,10/14/18 12:43,Normal,Traffic,Street/Road
22.49462,88.37124667,64.9,10/14/18 12:43,Normal,Traffic,Street/Road
22.49458833,88.37128667,68.5,10/14/18 12:43,Normal,Traffic,Street/Road
22.49455833,88.37130667,64,10/14/18 12:43,Normal,Traffic,Street/Road
22.49452667,88.371315,64.4,10/14/18 12:44,Normal,Traffic,Street/Road
22.49447333,88.37133167,67.5,10/14/18 12:44,Normal,Traffic,Street/Road
22.49444667,88.37149667,63.8,10/14/18 12:45,Normal,General,Hospital
22.49449333,88.37154667,61.8,10/14/18 12:45,Normal,General,Hospital
22.49452333,88.371615,59.6,10/14/18 12:45,Normal,General,Hospital
22.49454333,88.37167333,61.7,10/14/18 12:45,Normal,General,Hospital
22.49455,88.37169833,61.8,10/14/18 12:45,Normal,General,Hospital
22.49459833,88.37179167,58.4,10/14/18 12:45,Normal,General,Hospital
22.494595,88.37183333,57.5,10/14/18 12:45,Normal,General,Hospital
22.49458,88.37187667,57.2,10/14/18 12:45,Normal,General,Hospital
22.49455333,88.37196833,55.1,10/14/18 12:45,Normal,General,Hospital
22.49453333,88.37200667,58.4,10/14/18 12:45,Normal,General,Hospital
22.49452833,88.37206167,56.4,10/14/18 12:45,Normal,General,Hospital
22.49451667,88.37218,55.8,10/14/18 12:45,Normal,General,Hospital
22.49451833,88.372215,54.3,10/14/18 12:46,Normal,General,Hospital
22.49453667,88.37226833,58,10/14/18 12:46,Normal,General,Hospital
22.49455333,88.37235167,48.8,10/14/18 12:46,Normal,General,Hospital
22.494565,88.37243,53.6,10/14/18 12:46,Normal,General,Hospital
22.49458,88.37245167,52.1,10/14/18 12:46,Normal,General,Hospital
22.49456667,88.37255333,50.4,10/14/18 12:46,Normal,General,Hospital
22.49455167,88.37262,54.2,10/14/18 12:46,Normal,General,Hospital
22.49456833,88.37263167,49.7,10/14/18 12:46,Normal,General,Hospital
22.49458333,88.372695,46.3,10/14/18 12:46,Normal,General,Hospital
22.49459333,88.37269333,48.5,10/14/18 12:46,Normal,General,Hospital
22.49459333,88.37269833,60.4,10/14/18 12:46,Normal,General,Hospital
22.4946,88.37273667,68,10/14/18 12:46,Normal,General,Hospital
22.49462,88.37277167,58.6,10/14/18 12:47,Normal,General,Hospital
22.49463833,88.37279833,57.7,10/14/18 12:47,Normal,General,Hospital
22.49465,88.372835,54.9,10/14/18 12:47,Normal,General,Hospital
22.494635,88.37294,57.8,10/14/18 12:47,Normal,General,Hospital
22.49465333,88.372995,61.9,10/14/18 12:47,Normal,General,Hospital
22.49466333,88.37306333,55,10/14/18 12:47,Normal,General,Hospital
22.494675,88.37316333,60.7,10/14/18 12:47,Normal,General,Hospital
22.49464833,88.37320833,56.8,10/14/18 12:47,Normal,General,Hospital
22.49461333,88.373225,51.9,10/14/18 12:47,Normal,General,Hospital
22.49454833,88.37327333,55.4,10/14/18 12:47,Normal,General,Hospital
22.49450333,88.373295,56.2,10/14/18 12:47,Normal,General,Hospital
22.494475,88.37326167,52.8,10/14/18 12:47,Normal,General,Hospital
22.49434667,88.37326,48.5,10/14/18 12:48,Normal,General,Hospital
22.494325,88.37326167,53,10/14/18 12:48,Normal,General,Hospital
22.49425167,88.37322333,54.7,10/14/18 12:48,Normal,General,Hospital
22.494235,88.373185,57.2,10/14/18 12:48,Normal,General,Hospital
22.494225,88.37317,60.8,10/14/18 12:48,Normal,General,Hospital
22.49419167,88.37305,59.7,10/14/18 12:48,Normal,General,Hospital
22.49420167,88.37299,61.8,10/14/18 12:48,Normal,General,Hospital
22.494215,88.37297333,66.2,10/14/18 12:48,Normal,General,Hospital
22.49421333,88.37287833,64.6,10/14/18 12:48,Normal,General,Hospital
22.49423833,88.37277167,57.8,10/14/18 12:48,Normal,General,Hospital
22.49421,88.37277167,58.9,10/14/18 12:48,Normal,General,Hospital
22.49418833,88.37266333,55.8,10/14/18 12:48,Normal,General,Hospital
22.494205,88.37256333,58.7,10/14/18 12:49,Normal,General,Hospital
22.494225,88.37256167,61.1,10/14/18 12:49,Normal,General,Hospital
22.49420333,88.372485,62.1,10/14/18 12:49,Normal,General,Hospital
22.494175,88.37236,60.4,10/14/18 12:49,Normal,General,Hospital
22.49420333,88.37234167,59,10/14/18 12:49,Normal,General,Hospital
22.49417,88.372305,57.8,10/14/18 12:49,Normal,General,Hospital
22.494185,88.372185,56.7,10/14/18 12:49,Normal,General,Hospital
22.49421,88.37216833,57.8,10/14/18 12:49,Normal,General,Hospital
22.49421833,88.37211833,59,10/14/18 12:49,Normal,General,Hospital
22.49432167,88.37201167,63.6,10/14/18 12:49,Normal,General,Hospital
22.49431833,88.37200333,63.5,10/14/18 12:49,Normal,General,Hospital
22.49432833,88.37197333,65.1,10/14/18 12:49,Normal,General,Hospital
22.49444833,88.37190833,61.2,10/14/18 12:50,Normal,General,Hospital
22.49447167,88.371905,57.1,10/14/18 12:50,Normal,General,Hospital
22.49446667,88.37189667,58,10/14/18 12:50,Normal,General,Hospital
22.49448833,88.37179333,60,10/14/18 12:50,Normal,General,Hospital
22.49451,88.37169167,64,10/14/18 12:50,Normal,General,Hospital
22.494505,88.37168667,64.5,10/14/18 12:50,Normal,General,Hospital
22.49450333,88.37163833,65.8,10/14/18 12:50,Normal,General,Hospital
22.49447833,88.37159833,68.1,10/14/18 12:50,Normal,General,Hospital
22.49448,88.37159,66.7,10/14/18 12:50,Normal,Traffic,Street/Road
22.49446833,88.37155667,66.2,10/14/18 12:50,Normal,Traffic,Street/Road
22.49442667,88.37155167,62.3,10/14/18 12:50,Normal,Traffic,Street/Road
22.49436333,88.37156667,67.2,10/14/18 12:50,Normal,Traffic,Street/Road
22.494295,88.37153667,67.3,10/14/18 12:51,Normal,Traffic,Street/Road
22.494235,88.371515,65.8,10/14/18 12:51,Normal,Traffic,Street/Road
22.49407667,88.37139667,63.6,10/14/18 12:51,Normal,Traffic,Street/Road
22.49398167,88.371385,64.6,10/14/18 12:51,Normal,Traffic,Street/Road
22.49395,88.37143,59.9,10/14/18 12:51,Normal,Traffic,Street/Road
22.493915,88.37144,63.2,10/14/18 12:51,Normal,Traffic,Street/Road
22.49382667,88.37140667,66.4,10/14/18 12:51,Normal,Traffic,Street/Road
22.493785,88.37142333,63.3,10/14/18 12:51,Normal,Traffic,Street/Road
22.493735,88.37146333,63.7,10/14/18 12:51,Normal,Traffic,Street/Road
22.49363,88.37150167,64.5,10/14/18 12:51,Normal,Traffic,Street/Road
22.49361,88.37151667,64,10/14/18 12:51,Normal,Traffic,Street/Road
22.49358667,88.37153333,65.2,10/14/18 12:52,Normal,Traffic,Street/Road
22.49358167,88.37154,67.2,10/14/18 12:52,Normal,Traffic,Street/Road
22.49353,88.37154,69.6,10/14/18 12:52,Normal,Traffic,Street/Road
22.49346667,88.37154833,66.3,10/14/18 12:52,Normal,Traffic,Street/Road
22.49342833,88.37159667,65.3,10/14/18 12:52,Normal,Traffic,Street/Road
22.49333167,88.37167,65.3,10/14/18 12:52,Normal,Traffic,Street/Road
22.49324667,88.37169,67.4,10/14/18 12:52,Normal,Traffic,Street/Road
22.493205,88.3717,66,10/14/18 12:52,Normal,Traffic,Street/Road
22.493165,88.37171833,73.2,10/14/18 12:52,Normal,Traffic,Street/Road
22.49312,88.37173333,69.1,10/14/18 12:52,Normal,Traffic,Street/Road
22.49308,88.37173333,69.1,10/14/18 12:52,Normal,Traffic,Street/Road
22.49301833,88.37174333,69.6,10/14/18 12:52,Normal,Traffic,Street/Road
22.492875,88.37179667,67.4,10/14/18 12:53,Normal,Traffic,Street/Road
22.49284333,88.37184833,64.5,10/14/18 12:53,Normal,Traffic,Street/Road
22.49282333,88.37187,63.3,10/14/18 12:53,Normal,Traffic,Street/Road
22.492795,88.37189667,66,10/14/18 12:53,Normal,Traffic,Street/Road
22.49276,88.37193833,63.4,10/14/18 12:53,Normal,Traffic,Street/Road
22.49271,88.37199667,66.7,10/14/18 12:53,Normal,Traffic,Street/Road
22.49263833,88.37203333,63.9,10/14/18 12:53,Normal,Traffic,Street/Road
22.492565,88.37206667,62.1,10/14/18 12:53,Normal,Traffic,Street/Road
22.49251,88.372035,65.4,10/14/18 12:53,Normal,Traffic,Street/Road
22.49239833,88.37202833,64.2,10/14/18 12:53,Normal,Traffic,Street/Road
22.49231,88.37204833,64.4,10/14/18 12:53,Normal,Traffic,Street/Road
22.492305,88.37208333,66.5,10/14/18 12:53,Normal,Traffic,Street/Road
22.49224833,88.37209667,68.9,10/14/18 12:54,Normal,Traffic,Street/Road
22.49215667,88.372125,65.8,10/14/18 12:54,Normal,Traffic,Street/Road
22.49213,88.372155,65.1,10/14/18 12:54,Normal,Traffic,Street/Road
22.49206833,88.37211667,63.1,10/14/18 12:54,Normal,Traffic,Street/Road
22.492,88.37214833,66.6,10/14/18 12:54,Normal,Traffic,Street/Road
22.49196167,88.37218,65.2,10/14/18 12:54,Normal,Traffic,Street/Road
22.49187167,88.37223167,65.4,10/14/18 12:54,Normal,Traffic,Street/Road
22.49182667,88.372255,70.2,10/14/18 12:54,Normal,Traffic,Street/Road
22.49181333,88.37225167,70.1,10/14/18 12:54,Normal,Traffic,Street/Road
22.49178,88.37231333,67.7,10/14/18 12:54,Normal,Traffic,Street/Road
22.49172,88.37238333,65.7,10/14/18 12:54,Normal,Traffic,Street/Road
22.49165333,88.37246333,67.2,10/14/18 12:55,Normal,Traffic,Street/Road
22.49163,88.37255167,60.8,10/14/18 12:55,Normal,Traffic,Street/Road
22.491585,88.37264167,65.2,10/14/18 12:55,Normal,Traffic,Street/Road
22.49155667,88.37273,66.4,10/14/18 12:55,Normal,Traffic,Street/Road
22.49156667,88.37275,64,10/14/18 12:55,Normal,Traffic,Street/Road
22.49155167,88.37281833,63.8,10/14/18 12:55,Normal,Traffic,Street/Road
22.49154667,88.37286833,63.1,10/14/18 12:55,Normal,Traffic,Street/Road
22.491545,88.37294167,61.8,10/14/18 12:55,Normal,Traffic,Street/Road
22.49154833,88.37297,62.2,10/14/18 12:55,Normal,Traffic,Street/Road
22.49155333,88.373055,63.9,10/14/18 12:55,Normal,Traffic,Street/Road
22.49154,88.37312,63,10/14/18 12:55,Normal,Traffic,Street/Road
22.491545,88.37316667,68.7,10/14/18 12:56,Normal,Traffic,Street/Road
22.491565,88.37324833,70.2,10/14/18 12:56,Normal,Traffic,Street/Road
22.49155,88.37335833,67.5,10/14/18 12:56,Normal,Traffic,Street/Road
22.491565,88.373355,69.4,10/14/18 12:56,Normal,Traffic,Street/Road
22.49156333,88.37351,64.6,10/14/18 12:56,Normal,Traffic,Street/Road
22.49155667,88.37359,65.8,10/14/18 12:56,Normal,Traffic,Street/Road
22.491565,88.373675,65.8,10/14/18 12:56,Normal,Traffic,Street/Road
22.49158333,88.373745,63.3,10/14/18 12:56,Normal,Traffic,Street/Road
22.49159833,88.373795,66.1,10/14/18 12:56,Normal,Traffic,Street/Road
22.49163,88.37388333,65.1,10/14/18 12:56,Normal,Traffic,Street/Road
22.49165,88.37395333,66.2,10/14/18 12:56,Normal,Traffic,Street/Road
22.49166333,88.37398,64.4,10/14/18 12:57,Normal,Traffic,Street/Road
22.49167333,88.374065,65.3,10/14/18 12:57,Normal,Traffic,Street/Road
22.49167833,88.37412167,68,10/14/18 12:57,Normal,Traffic,Street/Road
22.49170333,88.37413,67,10/14/18 12:57,Normal,Traffic,Street/Road
22.49177333,88.374235,66.8,10/14/18 12:57,Normal,Traffic,Street/Road
22.491825,88.37430667,70.6,10/14/18 12:57,Normal,Traffic,Street/Road
22.49187167,88.37433,68.3,10/14/18 12:57,Normal,Traffic,Street/Road
22.49192333,88.374375,68.8,10/14/18 12:57,Normal,Traffic,Street/Road
22.49197,88.37443667,65.9,10/14/18 12:57,Normal,Traffic,Street/Road
22.492035,88.37448167,68.5,10/14/18 12:57,Normal,Traffic,Street/Road
22.49207667,88.37451833,64.4,10/14/18 12:57,Normal,Traffic,Street/Road
22.49213167,88.37456667,63.9,10/14/18 12:57,Normal,Traffic,Street/Road
22.49217333,88.37460167,66.4,10/14/18 12:58,Normal,Traffic,Street/Road
22.49223667,88.37462667,62.4,10/14/18 12:58,Normal,Traffic,Street/Road
22.49227667,88.37464167,63.4,10/14/18 12:58,Normal,Traffic,Street/Road
22.49232833,88.37467333,66.6,10/14/18 12:58,Normal,Traffic,Street/Road
22.49237,88.37468667,64.1,10/14/18 12:58,Normal,Traffic,Street/Road
22.49243667,88.37473167,54.2,10/14/18 12:58,Normal,Traffic,Street/Road
22.49247833,88.374735,53.2,10/14/18 12:58,Normal,Traffic,Street/Road
22.49254333,88.37476833,56.6,10/14/18 12:58,Normal,Traffic,Street/Road
22.49259833,88.37480833,59.2,10/14/18 12:58,Normal,Traffic,Street/Road
22.49266167,88.374855,54.6,10/14/18 12:58,Normal,Traffic,Street/Road
22.49271833,88.37487,57.1,10/14/18 12:58,Normal,Traffic,Street/Road
22.49277833,88.37489667,55.5,10/14/18 12:58,Normal,Traffic,Street/Road
22.49281667,88.37490667,52.6,10/14/18 12:59,Normal,Traffic,Street/Road
22.49286333,88.374915,54.3,10/14/18 12:59,Normal,Traffic,Street/Road
22.49290333,88.37492167,52.3,10/14/18 12:59,Normal,Traffic,Street/Road
22.49299667,88.37495833,55.5,10/14/18 12:59,Normal,Traffic,Street/Road
22.49303167,88.37496333,58,10/14/18 12:59,Normal,Traffic,Street/Road
22.49309667,88.37498833,55.3,10/14/18 12:59,Normal,Traffic,Street/Road
22.493145,88.37501167,49,10/14/18 12:59,Normal,Traffic,Street/Road
22.49320833,88.37503333,55.5,10/14/18 12:59,Normal,Traffic,Street/Road
22.493245,88.37504,56.3,10/14/18 12:59,Normal,Traffic,Street/Road
22.49330333,88.37506,57.6,10/14/18 12:59,Normal,Traffic,Street/Road
22.493345,88.37508333,54.6,10/14/18 12:59,Normal,Traffic,Street/Road
22.49342,88.37512667,53.6,10/14/18 12:59,Normal,Traffic,Street/Road
22.49347,88.37515333,53,10/14/18 1:00,Normal,Traffic,Street/Road
22.49351833,88.37518667,48.5,10/14/18 1:00,Normal,Traffic,Street/Road
22.49356833,88.375225,51.4,10/14/18 1:00,Normal,Traffic,Street/Road
22.493595,88.37525333,51.4,10/14/18 1:00,Normal,Traffic,Street/Road
22.49364333,88.37532333,53.7,10/14/18 1:00,Normal,Traffic,Street/Road
22.49367,88.37535167,54.9,10/14/18 1:00,Normal,Traffic,Street/Road
22.493705,88.37539,55.7,10/14/18 1:00,Normal,Traffic,Street/Road
22.49376167,88.37546167,54.5,10/14/18 1:00,Normal,Traffic,Street/Road
22.493765,88.37545833,56.3,10/14/18 1:00,Normal,Traffic,Street/Road
22.49383333,88.37556167,55.5,10/14/18 1:00,Normal,Traffic,Street/Road
22.493835,88.37559167,51.1,10/14/18 1:00,Normal,Traffic,Street/Road
22.49385167,88.37562833,54.9,10/14/18 1:00,Normal,Traffic,Street/Road
22.49389167,88.37566333,57.3,10/14/18 1:01,Normal,Traffic,Street/Road
22.49396333,88.37574333,52.8,10/14/18 1:01,Normal,Traffic,Street/Road
22.49398167,88.37576333,54.7,10/14/18 1:01,Normal,Traffic,Street/Road
22.49401833,88.37581167,52,10/14/18 1:01,Normal,Traffic,Street/Road
22.494045,88.37585833,51.8,10/14/18 1:01,Normal,Traffic,Street/Road
22.494075,88.37590833,65.4,10/14/18 1:01,Normal,Traffic,Street/Road
22.49409667,88.37594833,68.9,10/14/18 1:01,Normal,Traffic,Street/Road
22.49411667,88.37597833,68.8,10/14/18 1:01,Normal,Traffic,Street/Road
22.49415667,88.37603,67.1,10/14/18 1:01,Normal,Traffic,Street/Road
22.49423333,88.37608667,64.1,10/14/18 1:01,Normal,Traffic,Street/Road
22.49426333,88.37609167,63.7,10/14/18 1:01,Normal,Traffic,Street/Road
22.494305,88.37615833,63,10/14/18 1:01,Normal,Traffic,Street/Road
22.494345,88.37624833,60.4,10/14/18 1:02,Normal,Traffic,Street/Road
22.49435833,88.37632,61.3,10/14/18 1:02,Normal,Traffic,Street/Road
22.49436667,88.37637667,57.8,10/14/18 1:02,Normal,Traffic,Street/Road
22.49437333,88.37643167,57.8,10/14/18 1:02,Normal,Traffic,Street/Road
22.494375,88.37649333,61.9,10/14/18 1:02,Normal,Traffic,Street/Road
22.494375,88.376555,65.4,10/14/18 1:02,Normal,Traffic,Street/Road
22.49436667,88.37661333,61.2,10/14/18 1:02,Normal,Traffic,Street/Road
22.49436333,88.37666667,58.1,10/14/18 1:02,Normal,Traffic,Street/Road
22.49437333,88.37672667,61.9,10/14/18 1:02,Normal,Traffic,Street/Road
22.49436833,88.37676167,66.7,10/14/18 1:02,Normal,Traffic,Street/Road
22.494365,88.37682667,67.5,10/14/18 1:03,Normal,Traffic,Street/Road
22.49435667,88.37690333,63.2,10/14/18 1:03,Normal,Traffic,Street/Road
22.49435167,88.37697167,66.7,10/14/18 1:03,Normal,Traffic,Street/Road
22.49434333,88.37702,61,10/14/18 1:03,Normal,Traffic,Street/Road
22.49432833,88.37707667,62.9,10/14/18 1:03,Normal,Traffic,Street/Road
22.49433333,88.37714,66.2,10/14/18 1:03,Normal,Traffic,Street/Road
22.49433833,88.37718833,66.8,10/14/18 1:03,Normal,Traffic,Street/Road
22.49432167,88.37723333,67.2,10/14/18 1:03,Normal,Traffic,Street/Road
22.49432,88.377275,60.8,10/14/18 1:03,Normal,Traffic,Street/Road
