username,latitude,longitude,noise_value,date_time,tolerance_level,noise_category,region_category,aqi_value
Abhimanyu,22.49815333,88.38249,58.4,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49820167,88.38255167,62.2,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49822833,88.38259833,62.7,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49823833,88.38263833,58.2,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.498225,88.38264,55.9,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49822833,88.38265167,56.9,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49826833,88.38270667,55.2,21-01-2018 06:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49832,88.38284167,58.3,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49837167,88.38294,57.9,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49836667,88.38299667,61,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49839833,88.38302833,64.8,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49841,88.38303833,61.4,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49841,88.38303833,58.3,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49846,88.38316,62.5,21-01-2018 07:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49856333,88.383445,69.7,22-01-2018 06:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.49858667,88.38343833,69.4,22-01-2018 06:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.49863833,88.38349333,70,22-01-2018 06:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.49867167,88.38361667,71.6,22-01-2018 06:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.4987,88.38369833,68.6,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49869833,88.38370167,67.8,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49869667,88.38369833,65.1,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49873333,88.38374833,65.2,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49878167,88.383785,65.4,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49884333,88.38382167,70.6,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.498955,88.38388167,72.1,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49908,88.38392,68.6,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.499185,88.38392333,68.4,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49925,88.38392333,66.2,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49927,88.38390833,62.3,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49927167,88.38387333,60.2,22-01-2018 06:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.49927667,88.38386667,61.5,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49928333,88.38381667,61,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49935833,88.38377667,61.5,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49944833,88.38379,55.1,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49954333,88.38379333,54.8,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49959,88.38383833,53.4,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49959,88.38385167,55,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49951,88.38384,56.1,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49954,88.38385667,56.2,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49962333,88.38386833,57.1,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49964167,88.383925,56.4,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49966167,88.38394167,55.8,22-01-2018 06:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.49966833,88.38394167,54.9,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.49966833,88.38394167,56.3,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.49977833,88.38392667,56.2,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.499895,88.38391667,56.6,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.500015,88.38389167,55.2,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.500105,88.38389833,59.9,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50013667,88.38389667,59.1,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50013833,88.38390333,55.4,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50013833,88.38390333,56.5,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.500235,88.38386833,54,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50034333,88.38390167,53.7,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50045833,88.38391833,53.6,22-01-2018 06:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50057833,88.38395833,56.9,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.500655,88.38398333,63.4,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50069333,88.38398667,57.6,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.5007,88.38399833,54.8,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.500695,88.384,57.3,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50071,88.38401333,59.6,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.500755,88.38401667,58.7,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50081667,88.38404833,57.5,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.500935,88.38410667,62.9,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50109167,88.38412333,58,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50120333,88.38413167,63.2,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50128,88.38417667,61.8,22-01-2018 06:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50133833,88.38423167,61,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50136833,88.38424667,62.7,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50138,88.38424333,60.4,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50138,88.38424333,60.5,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50138,88.38424333,62.6,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50138,88.38424333,63.8,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50138,88.38424333,61.9,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50144167,88.38423167,59.7,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50153167,88.38424,56.4,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50163833,88.384245,57.9,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50177167,88.38426167,57,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.5019,88.384275,53.6,22-01-2018 06:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50199167,88.38424667,55.7,22-01-2018 06:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212333,88.38425833,59.1,22-01-2018 06:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219167,88.38419333,55.7,22-01-2018 06:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.502205,88.38425333,58.5,22-01-2018 06:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.502215,88.38430333,57,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221833,88.38436667,56.2,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222667,88.38440833,60,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224333,88.384445,64.7,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50229,88.38453333,66,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231333,88.38462333,66.6,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231333,88.38471,63.9,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232167,88.38473167,60.2,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231167,88.38472833,63.4,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231333,88.384785,63.2,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232833,88.38490333,62.2,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233667,88.38502,59.8,22-01-2018 06:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232667,88.38507667,57.2,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232,88.38510667,58.2,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232,88.38510667,58.6,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233167,88.38514,60.4,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233833,88.38521833,65.3,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234667,88.38535833,62.9,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235667,88.38549,60.5,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237333,88.38561833,60.4,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239833,88.38572667,58.5,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239,88.3858,60.9,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.502385,88.385805,61.6,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238333,88.38580333,60.3,22-01-2018 06:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238333,88.38580333,59.6,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238333,88.38580333,57.7,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237167,88.38598167,53.4,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236667,88.38611333,54.4,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236,88.38624667,59.4,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234,88.386345,59.7,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232,88.38641333,56.4,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.502315,88.38646,59.3,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.502305,88.386505,60.1,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232333,88.38653333,61.6,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231,88.38653667,58.6,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231,88.38653667,63.4,22-01-2018 06:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231,88.38653667,62.9,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231,88.38653667,60.7,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502255,88.3866,62.4,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50225333,88.386605,60.5,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50225333,88.386605,59.9,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50225333,88.386605,64.7,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223167,88.38668,63,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221833,88.38677833,65.6,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219333,88.38691833,67.3,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502165,88.38704833,64.3,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215833,88.387125,62.3,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215833,88.38722333,67.1,22-01-2018 06:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215333,88.387345,69.1,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50214833,88.387485,69,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212,88.38763167,70,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212167,88.38776167,70.5,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.502105,88.387855,71.1,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50210167,88.387915,73.6,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50209333,88.38795,75,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50207833,88.38798167,73.7,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50207333,88.38801833,70.7,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.502085,88.38807833,68.3,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50210333,88.38817167,67.9,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213167,88.38829833,65.4,22-01-2018 06:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216667,88.38844667,66.7,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217167,88.38856833,64.4,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217833,88.388675,62.5,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219667,88.38875667,62.7,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502205,88.38880167,60.4,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223333,88.38879,62.2,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222667,88.38881,63.9,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223,88.38880333,60.6,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223,88.38880333,61.9,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502235,88.38885,58.4,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222667,88.38895833,55.7,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224167,88.389085,57.6,22-01-2018 06:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223667,88.38917667,60,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223333,88.38918667,57,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223167,88.38921667,59,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224,88.38925833,53.7,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224833,88.38930333,63.9,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50225,88.389325,55,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50225667,88.38938833,55.4,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224333,88.38944333,59.2,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224667,88.38949667,57.1,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.502265,88.38956333,55.8,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50227667,88.38965333,60.6,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50229,88.38978833,59.3,22-01-2018 06:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50230167,88.38987333,58.9,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50230333,88.38991167,65.2,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50229667,88.38992667,58.8,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231667,88.39,57.8,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50231833,88.39011333,59.6,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232,88.390215,60.3,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50230333,88.390245,60.8,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50230667,88.39024167,63.6,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232,88.390285,61.3,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232833,88.39038167,61.6,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235,88.390515,59.8,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.39058667,58.8,22-01-2018 06:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.39064,62.4,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.39064,59.6,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237667,88.39071333,63.1,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.5024,88.39081333,62.9,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.502375,88.390975,62.7,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234833,88.391075,64.3,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.502345,88.39107,63.5,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.502345,88.39107,61.9,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239167,88.39108,61.7,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50240167,88.39116167,61.1,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50241667,88.39127167,59.2,22-01-2018 06:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243167,88.39141,57.1,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50244833,88.39152833,60.5,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50244667,88.39164,63.6,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.502435,88.39172,62.7,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243667,88.39176667,62.7,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243667,88.3918,61.2,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.502435,88.391815,60.5,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243333,88.39181833,62.9,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243333,88.39181833,64.4,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50243333,88.39181833,60.2,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246667,88.39192167,60,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249,88.39201333,60.6,22-01-2018 06:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.502505,88.39216,62.9,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.5025,88.3923,60.9,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50252667,88.39242333,64,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254333,88.39251833,63.8,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50253167,88.39256333,66.9,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254333,88.39258,67.5,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254167,88.39260333,65.3,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254167,88.39263833,65.6,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254,88.392655,68.7,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254,88.392655,61.6,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50255167,88.392745,62.4,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.502575,88.39285833,62.2,22-01-2018 06:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50258,88.392995,67.5,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50258,88.39306167,61.6,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257,88.39309333,60.2,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257,88.39309333,64.3,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257667,88.39313667,66.5,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257333,88.39316167,59.8,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50259667,88.39332167,61.2,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50259167,88.393475,61.5,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50262167,88.39359833,59.6,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.502625,88.393615,65.1,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50264,88.393615,64.2,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50264,88.39362667,65.5,22-01-2018 06:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50263667,88.39365167,66.8,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50266333,88.393785,66,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50263333,88.393875,63.7,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50262833,88.39391333,61.1,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50264167,88.39395167,62.2,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50267167,88.39406833,65.5,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269167,88.39420833,58.6,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269667,88.3943,58.9,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50268167,88.394345,62.1,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269333,88.39434,68.5,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269333,88.39434,63.5,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50270667,88.39439667,65,22-01-2018 06:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.502715,88.39450667,66.8,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50273,88.39464333,63.5,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50275333,88.39475833,60.3,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50276167,88.3948,63.8,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50275667,88.39481167,62.5,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50275667,88.39480833,55,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50277667,88.39484167,54.5,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50281333,88.39494333,56.5,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50284833,88.39507167,60.8,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50288333,88.39519667,61.7,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50289833,88.395275,63.1,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.502895,88.39531667,65.7,22-01-2018 06:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50289,88.39534333,62.1,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50289,88.39534667,60.6,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50292667,88.39540333,59.3,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50298333,88.39551,59,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.503015,88.39559167,59.1,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.503035,88.3956,58.6,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50304833,88.39566333,64.5,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50307667,88.39572667,64.6,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50308167,88.39574833,63,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50308167,88.39574833,65.5,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50314167,88.39585333,69.6,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50321667,88.395955,68.3,22-01-2018 06:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50325,88.39601833,65.4,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50326667,88.39602833,63.3,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50329167,88.39609167,66.1,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50334167,88.39618333,62.7,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.503405,88.396305,62.4,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.503465,88.39638667,62.4,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50348667,88.39643167,60.1,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.503495,88.39642667,59.5,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50347833,88.39644667,58.8,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.503485,88.39645833,61.8,22-01-2018 06:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.503525,88.39653833,62.2,22-01-2018 06:27,Normal,Traffic,Street/Road,0
